,Unnamed: 0,file,max_detection_conf,detections
10707,40855,89695444-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.067, 0.128, 0.694, 0.839]}, {'category': '1', 'conf': 0.999, 'bbox': [0, 0.181, 0.043, 0.169]}, {'category': '1', 'conf': 0.994, 'bbox': [0.738, 0.37, 0.097, 0.201]}, {'category': '1', 'conf': 0.992, 'bbox': [0.045, 0.192, 0.047, 0.105]}, {'category': '1', 'conf': 0.984, 'bbox': [0.266, 0.211, 0.038, 0.169]}, {'category': '1', 'conf': 0.982, 'bbox': [0.183, 0.199, 0.042, 0.126]}, {'category': '1', 'conf': 0.966, 'bbox': [0.393, 0.254, 0.046, 0.1]}, {'category': '1', 'conf': 0.959, 'bbox': [0.352, 0.241, 0.043, 0.11]}, {'category': '1', 'conf': 0.951, 'bbox': [0.741, 0.282, 0.044, 0.096]}, {'category': '1', 'conf': 0.943, 'bbox': [0.673, 0.295, 0.034, 0.106]}, {'category': '1', 'conf': 0.891, 'bbox': [0.653, 0.307, 0.029, 0.086]}, {'category': '1', 'conf': 0.529, 'bbox': [0.39, 0.254, 0.027, 0.096]}, {'category': '1', 'conf': 0.399, 'bbox': [0.676, 0.292, 0.038, 0.062]}, {'category': '1', 'conf': 0.24, 'bbox': [0.697, 0.297, 0.019, 0.038]}, {'category': '1', 'conf': 0.219, 'bbox': [0.684, 0.291, 0.029, 0.046]}, {'category': '1', 'conf': 0.207, 'bbox': [0.362, 0.231, 0.024, 0.029]}, {'category': '1', 'conf': 0.206, 'bbox': [0.656, 0.295, 0.026, 0.044]}, {'category': '1', 'conf': 0.173, 'bbox': [0.362, 0.252, 0.042, 0.096]}, {'category': '1', 'conf': 0.165, 'bbox': [0.661, 0.297, 0.036, 0.097]}, {'category': '1', 'conf': 0.159, 'bbox': [0.367, 0.233, 0.021, 0.034]}, {'category': '1', 'conf': 0.128, 'bbox': [0.354, 0.228, 0.031, 0.052]}, {'category': '1', 'conf': 0.117, 'bbox': [0.354, 0.232, 0.032, 0.098]}, {'category': '1', 'conf': 0.115, 'bbox': [0.005, 0.175, 0.029, 0.033]}, {'category': '1', 'conf': 0.113, 'bbox': [0.373, 0.244, 0.047, 0.103]}]"
10708,40862,98111914-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10709,40865,8af451ba-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.529, 0.239, 0.45]}]"
10711,40871,922ce9e2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10713,40882,8b2265be-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10714,40884,89dd6b04-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10715,40887,893e7472-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10716,40888,9223dc3a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.468, 0.435, 0.531, 0.554]}, {'category': '1', 'conf': 0.993, 'bbox': [0.012, 0.681, 0.469, 0.297]}, {'category': '1', 'conf': 0.898, 'bbox': [0.002, 0.548, 0.433, 0.411]}]"
10717,40896,8729bc1e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.023, 0.656, 0.959]}, {'category': '1', 'conf': 0.109, 'bbox': [0.115, 0.01, 0.8, 0.906]}]"
10718,40909,8d957700-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.742, 0.123, 0.242]}, {'category': '1', 'conf': 0.973, 'bbox': [0.385, 0.769, 0.099, 0.144]}, {'category': '1', 'conf': 0.306, 'bbox': [0.13, 0.602, 0.048, 0.03]}, {'category': '1', 'conf': 0.102, 'bbox': [0.203, 0.603, 0.026, 0.019]}]"
10720,40912,9664b2ba-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.478, 0.797, 0.105, 0.181]}, {'category': '1', 'conf': 0.991, 'bbox': [0.566, 0.879, 0.132, 0.106]}, {'category': '1', 'conf': 0.982, 'bbox': [0.678, 0.838, 0.123, 0.148]}, {'category': '1', 'conf': 0.615, 'bbox': [0.859, 0.799, 0.06, 0.13]}, {'category': '1', 'conf': 0.611, 'bbox': [0.783, 0.744, 0.06, 0.077]}, {'category': '1', 'conf': 0.571, 'bbox': [0.737, 0.731, 0.049, 0.054]}, {'category': '1', 'conf': 0.569, 'bbox': [0.808, 0.764, 0.088, 0.072]}, {'category': '1', 'conf': 0.358, 'bbox': [0.784, 0.743, 0.053, 0.043]}, {'category': '1', 'conf': 0.182, 'bbox': [0.805, 0.748, 0.113, 0.179]}, {'category': '1', 'conf': 0.147, 'bbox': [0.726, 0.71, 0.057, 0.07]}, {'category': '1', 'conf': 0.147, 'bbox': [0.714, 0.716, 0.027, 0.054]}, {'category': '1', 'conf': 0.137, 'bbox': [0.721, 0.727, 0.067, 0.071]}, {'category': '1', 'conf': 0.125, 'bbox': [0.818, 0.758, 0.09, 0.116]}, {'category': '1', 'conf': 0.101, 'bbox': [0.72, 0.724, 0.048, 0.055]}]"
10723,40922,94e40d82-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.059, 0.346, 0.111, 0.443]}]"
10725,40936,86ef03bc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10727,40946,92d2678c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10728,40948,95b52ec6-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.753, 0.58, 0.245, 0.386]}, {'category': '1', 'conf': 0.112, 'bbox': [0.004, 0.726, 0.012, 0.026]}]"
10729,40952,8bd9292a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10731,40970,87ba0d0a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10732,40976,914bfd2e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10733,40978,98bb0de8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10734,40983,8ca979c2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10735,40984,969215b6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.279, 0.56, 0.24, 0.393]}, {'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.498, 0.256, 0.48]}, {'category': '1', 'conf': 0.996, 'bbox': [0.727, 0.585, 0.053, 0.147]}]"
10736,40989,91f8f75e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10737,40998,9913fd7c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10739,41007,95be46dc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.04, 0.212, 0.96, 0.777]}, {'category': '1', 'conf': 0.676, 'bbox': [0.006, 0.928, 0.177, 0.06]}]"
10740,41011,98d945e2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.062, 0.215, 0.362, 0.598]}, {'category': '1', 'conf': 0.888, 'bbox': [0.001, 0.594, 0.015, 0.155]}]"
10741,41012,96d1927c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10742,41014,94997786-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.093, 0.536, 0.758, 0.451]}, {'category': '1', 'conf': 0.919, 'bbox': [0.001, 0.732, 0.142, 0.258]}, {'category': '1', 'conf': 0.648, 'bbox': [0.003, 0.918, 0.143, 0.071]}, {'category': '1', 'conf': 0.57, 'bbox': [0.148, 0.791, 0.483, 0.196]}, {'category': '1', 'conf': 0.424, 'bbox': [0.576, 0.538, 0.282, 0.448]}, {'category': '1', 'conf': 0.122, 'bbox': [0.149, 0.601, 0.046, 0.031]}]"
10744,41024,93d0f57c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.233, 0.542, 0.767, 0.445]}, {'category': '1', 'conf': 0.618, 'bbox': [0.003, 0.547, 0.158, 0.426]}, {'category': '1', 'conf': 0.417, 'bbox': [0.005, 0.576, 0.517, 0.395]}, {'category': '2', 'conf': 0.343, 'bbox': [0, 0.542, 0.162, 0.441]}, {'category': '1', 'conf': 0.31, 'bbox': [0.074, 0.75, 0.436, 0.234]}, {'category': '1', 'conf': 0.221, 'bbox': [0.05, 0.88, 0.47, 0.104]}, {'category': '1', 'conf': 0.22, 'bbox': [0.057, 0.917, 0.323, 0.067]}]"
10746,41034,903142aa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10747,41036,8906e458-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10748,41039,873e72bc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10749,41042,87fdac36-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.012, 0.465, 0.456, 0.517]}, {'category': '1', 'conf': 0.989, 'bbox': [0.263, 0.464, 0.115, 0.132]}, {'category': '1', 'conf': 0.969, 'bbox': [0.552, 0.513, 0.125, 0.128]}, {'category': '1', 'conf': 0.915, 'bbox': [0.377, 0.473, 0.615, 0.516]}, {'category': '1', 'conf': 0.864, 'bbox': [0, 0.467, 0.027, 0.107]}, {'category': '1', 'conf': 0.263, 'bbox': [0.263, 0.465, 0.11, 0.316]}, {'category': '1', 'conf': 0.107, 'bbox': [0.284, 0.884, 0.191, 0.104]}]"
10750,41043,884478dc-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.745, 0.509, 0.07, 0.331]}, {'category': '1', 'conf': -0.857, 'bbox': [0.173, 0.258, 0.09, 0.149]}]"
10751,41046,8b2fb52a-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.004, 0.42, 0.699, 0.57]}]"
10753,41052,8d7f3c9c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10754,41056,96259e0e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10755,41065,914bd628-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10756,41066,9541e984-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10757,41071,94f321e6-21bc-11ea-a13a-137349068a90.jpg,0.904,"[{'category': '1', 'conf': 0.904, 'bbox': [0.692, 0.901, 0.105, 0.071]}]"
10758,41074,9716a7cc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10759,41077,978cd1e0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10760,41080,8ce2754c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10761,41083,907b2fc8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10762,41085,91ef675c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10763,41089,914b6fda-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.856, 0.712, 0.143, 0.26]}, {'category': '1', 'conf': 0.261, 'bbox': [0.669, 0.718, 0.331, 0.249]}]"
10764,41090,902104ee-21bc-11ea-a13a-137349068a90.jpg,0.975,"[{'category': '1', 'conf': 0.975, 'bbox': [0.92, 0.607, 0.08, 0.098]}, {'category': '1', 'conf': 0.113, 'bbox': [0.96, 0.54, 0.037, 0.083]}]"
10765,41094,8c1aac38-21bc-11ea-a13a-137349068a90.jpg,0.925,"[{'category': '1', 'conf': 0.925, 'bbox': [0.694, 0.922, 0.112, 0.048]}, {'category': '1', 'conf': 0.155, 'bbox': [0.61, 0.387, 0.048, 0.099]}]"
10766,41096,9501ef32-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10767,41101,898aa48c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10768,41103,982b5f22-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10769,41106,89f969ee-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.373, 0.77, 0.093, 0.16]}, {'category': '1', 'conf': 0.904, 'bbox': [0.001, 0.803, 0.029, 0.143]}, {'category': '1', 'conf': 0.115, 'bbox': [0.13, 0.601, 0.048, 0.028]}]"
10771,41127,8d5607aa-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.128, 0.787, 0.354, 0.197]}, {'category': '1', 'conf': 0.998, 'bbox': [0.858, 0.622, 0.142, 0.294]}]"
10772,41128,87d4c096-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10773,41136,8f0e369e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10774,41142,973c3c80-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.019, 0.347, 0.968, 0.642]}, {'category': '1', 'conf': 0.909, 'bbox': [0.023, 0.487, 0.634, 0.486]}, {'category': '1', 'conf': 0.239, 'bbox': [0.102, 0.489, 0.451, 0.34]}, {'category': '1', 'conf': 0.194, 'bbox': [0, 0.751, 0.128, 0.222]}, {'category': '1', 'conf': 0.127, 'bbox': [0.438, 0.342, 0.56, 0.627]}, {'category': '1', 'conf': 0.116, 'bbox': [0.279, 0.493, 0.28, 0.279]}]"
10775,41143,985718ec-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.78, 0.577, 0.218, 0.407]}]"
10776,41145,973e6b0e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10777,41147,8aa093e0-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.392, 0.427, 0.265, 0.24]}, {'category': '1', 'conf': 0.993, 'bbox': [0.035, 0.438, 0.143, 0.149]}, {'category': '1', 'conf': 0.937, 'bbox': [0.202, 0.462, 0.177, 0.147]}, {'category': '1', 'conf': 0.829, 'bbox': [0, 0.483, 0.054, 0.092]}, {'category': '1', 'conf': 0.112, 'bbox': [0.006, 0.483, 0.031, 0.089]}]"
10778,41158,961daf8c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10779,41167,9910c72e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10780,41168,96ffe50a-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.001, 0.507, 0.184, 0.41]}]"
10781,41170,9622524e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10782,41173,92253940-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.409, 0.741, 0.123, 0.242]}, {'category': '1', 'conf': 0.425, 'bbox': [0.099, 0.783, 0.044, 0.144]}]"
10783,41174,94466a5a-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0, 0.465, 0.184, 0.523]}]"
10784,41181,86b1621e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10785,41183,8a9195d4-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.002, 0.036, 0.958, 0.954]}, {'category': '1', 'conf': 0.992, 'bbox': [0.05, 0.49, 0.944, 0.496]}, {'category': '1', 'conf': 0.873, 'bbox': [0.318, 0.569, 0.249, 0.233]}, {'category': '1', 'conf': 0.456, 'bbox': [0.014, 0.015, 0.568, 0.969]}]"
10786,41185,96d838de-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.31, 0.361, 0.121, 0.24]}]"
10787,41187,9644abdc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10788,41188,8d93a114-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10789,41189,9414086c-21bc-11ea-a13a-137349068a90.jpg,0.978,"[{'category': '1', 'conf': 0.978, 'bbox': [0.178, 0.743, 0.696, 0.241]}, {'category': '1', 'conf': 0.962, 'bbox': [0.001, 0.54, 0.22, 0.442]}, {'category': '1', 'conf': 0.953, 'bbox': [0.035, 0.549, 0.821, 0.443]}, {'category': '1', 'conf': 0.626, 'bbox': [0.041, 0.874, 0.204, 0.11]}, {'category': '1', 'conf': 0.33, 'bbox': [0.031, 0.709, 0.217, 0.27]}]"
10790,41191,8e8cb93e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.067, 0.52, 0.901]}, {'category': '1', 'conf': 0.794, 'bbox': [0.792, 0.286, 0.059, 0.219]}]"
10791,41195,9620a2a0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10792,41197,8dedc810-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10793,41198,989a1d0e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10794,41200,9217a17c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10795,41208,8d71113a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10796,41211,8eb6cc2e-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.734, 0.578, 0.122, 0.204]}, {'category': '1', 'conf': 0.995, 'bbox': [0.186, 0.549, 0.143, 0.208]}, {'category': '1', 'conf': 0.994, 'bbox': [0.429, 0.556, 0.179, 0.216]}, {'category': '1', 'conf': 0.989, 'bbox': [0.68, 0.532, 0.076, 0.223]}, {'category': '1', 'conf': 0.967, 'bbox': [0.418, 0.356, 0.03, 0.052]}, {'category': '1', 'conf': 0.789, 'bbox': [0.523, 0.362, 0.033, 0.066]}, {'category': '1', 'conf': 0.204, 'bbox': [0.32, 0.459, 0.132, 0.15]}, {'category': '1', 'conf': 0.127, 'bbox': [0.243, 0.362, 0.041, 0.052]}]"
10797,41219,966c183e-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0, 0.551, 0.654, 0.442]}, {'category': '1', 'conf': 0.276, 'bbox': [0, 0.818, 0.644, 0.171]}]"
10798,41220,984beb0c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10799,41226,91492fcc-21bc-11ea-a13a-137349068a90.jpg,0.988,"[{'category': '1', 'conf': 0.988, 'bbox': [0.511, 0.931, 0.185, 0.052]}]"
10800,41227,90316122-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.014, 0.998, 0.968]}, {'category': '1', 'conf': 0.9, 'bbox': [0.344, 0.489, 0.13, 0.262]}, {'category': '1', 'conf': 0.658, 'bbox': [0, 0.72, 0.12, 0.263]}, {'category': '1', 'conf': 0.448, 'bbox': [0.021, 0.711, 0.546, 0.28]}, {'category': '1', 'conf': 0.201, 'bbox': [0.019, 0.463, 0.591, 0.505]}, {'category': '1', 'conf': 0.199, 'bbox': [0.395, 0.574, 0.078, 0.182]}, {'category': '1', 'conf': 0.169, 'bbox': [0, 0.727, 0.202, 0.256]}, {'category': '1', 'conf': 0.134, 'bbox': [0.052, 0.469, 0.445, 0.367]}, {'category': '1', 'conf': 0.128, 'bbox': [0.013, 0.753, 0.408, 0.227]}, {'category': '1', 'conf': 0.107, 'bbox': [0.008, 0.556, 0.843, 0.418]}, {'category': '1', 'conf': 0.105, 'bbox': [0.92, 0.396, 0.08, 0.178]}, {'category': '1', 'conf': 0.103, 'bbox': [0.052, 0.856, 0.374, 0.129]}, {'category': '1', 'conf': 0.1, 'bbox': [0.105, 0.374, 0.853, 0.604]}]"
10802,41232,89378d38-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10803,41242,9161b40c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.005, 0.751, 0.864, 0.236]}, {'category': '1', 'conf': 0.446, 'bbox': [0.001, 0.918, 0.172, 0.069]}, {'category': '1', 'conf': 0.242, 'bbox': [0, 0.75, 0.168, 0.242]}]"
10804,41244,930c1dd8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.406, 0.275, 0.579]}]"
10805,41245,92c9836a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10806,41257,92051a84-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.482, 0.469, 0.088, 0.132]}, {'category': '1', 'conf': 0.968, 'bbox': [0.689, 0.36, 0.022, 0.039]}]"
10808,41264,88a89f74-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.003, 0.021, 0.982, 0.968]}, {'category': '1', 'conf': 0.709, 'bbox': [0.082, 0.496, 0.915, 0.48]}, {'category': '1', 'conf': 0.125, 'bbox': [0.377, 0.573, 0.177, 0.145]}, {'category': '1', 'conf': 0.106, 'bbox': [0.392, 0.579, 0.045, 0.033]}]"
10809,41267,8d6c33c2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10810,41269,87d04ae8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10811,41271,9222ef3c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10812,41274,8fe21aa4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.248, 0.586, 0.679, 0.402]}, {'category': '1', 'conf': 0.988, 'bbox': [0.0, 0.705, 0.13, 0.281]}, {'category': '1', 'conf': 0.969, 'bbox': [0.056, 0.86, 0.235, 0.121]}]"
10813,41279,91fb40fe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10814,41282,8aceafe6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10816,41290,8b672c80-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.608, 0.332, 0.375, 0.481]}]"
10817,41291,8b301c86-21bc-11ea-a13a-137349068a90.jpg,0.929,"[{'category': '1', 'conf': 0.929, 'bbox': [0.896, 0.583, 0.103, 0.091]}]"
10818,41295,8e390c26-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10819,41298,8e77eb58-21bc-11ea-a13a-137349068a90.jpg,0.965,"[{'category': '1', 'conf': 0.965, 'bbox': [0.578, 0.51, 0.158, 0.173]}]"
10820,41299,8f754884-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10821,41308,96e519d2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.013, 0.998, 0.987]}, {'category': '1', 'conf': 0.733, 'bbox': [0.03, 0.67, 0.505, 0.316]}, {'category': '1', 'conf': 0.415, 'bbox': [0.041, 0.394, 0.951, 0.579]}, {'category': '1', 'conf': 0.284, 'bbox': [0.02, 0.66, 0.848, 0.316]}, {'category': '1', 'conf': 0.14, 'bbox': [0.089, 0.913, 0.208, 0.071]}]"
10822,41315,884824c8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10823,41318,8c4dff34-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10824,41323,87451572-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10825,41324,927cb814-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10826,41327,914dc2c6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10827,41337,8b02c614-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10829,41342,89a41818-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10830,41344,8b9bd20a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10831,41345,98ab2310-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.5, 0.406, 0.498, 0.58]}, {'category': '1', 'conf': 0.993, 'bbox': [0.024, 0.682, 0.443, 0.305]}, {'category': '1', 'conf': 0.975, 'bbox': [0, 0.174, 0.119, 0.783]}, {'category': '1', 'conf': 0.463, 'bbox': [0, 0.163, 0.456, 0.793]}]"
10832,41347,9579e41a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10833,41348,8a9f1560-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10835,41354,9699c752-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10836,41356,8a48195e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10837,41358,8bc6afca-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10839,41367,878f552e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.381, 0.754, 0.33, 0.232]}]"
10841,41374,8de80cb8-21bc-11ea-a13a-137349068a90.jpg,0.993,"[{'category': '1', 'conf': 0.993, 'bbox': [0.568, 0.008, 0.432, 0.969]}]"
10843,41377,938bd99c-21bc-11ea-a13a-137349068a90.jpg,0.924,"[{'category': '1', 'conf': 0.924, 'bbox': [0.188, 0.56, 0.241, 0.395]}, {'category': '1', 'conf': 0.114, 'bbox': [0.195, 0.572, 0.149, 0.375]}]"
10844,41382,8db3d2e0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.698, 0.531, 0.135, 0.274]}, {'category': '1', 'conf': 0.116, 'bbox': [0.008, 0.823, 0.051, 0.024]}]"
10845,41383,890a51a6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10846,41387,8941422e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.287, 0.524, 0.337, 0.176]}]"
10847,41390,990ab8ac-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10848,41392,8dff74d4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10849,41393,90c979f8-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.001, 0.026, 0.263, 0.618]}]"
10851,41396,93983066-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10852,41398,993bdb1c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.012, 0.728, 0.927]}]"
10853,41411,928af956-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.063, 0.709, 0.936, 0.282]}]"
10854,41419,98135cc4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.21, 0.356, 0.394, 0.504]}, {'category': '1', 'conf': 0.262, 'bbox': [0.304, 0.445, 0.298, 0.37]}, {'category': '1', 'conf': 0.253, 'bbox': [0.31, 0.419, 0.089, 0.05]}, {'category': '1', 'conf': 0.162, 'bbox': [0.376, 0.495, 0.224, 0.259]}]"
10855,41423,97cfc3ba-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10856,41424,964822ee-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10857,41439,8f368892-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10858,41441,8ac15990-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.565, 0.413, 0.153, 0.242]}, {'category': '1', 'conf': 0.121, 'bbox': [0.022, 0.576, 0.068, 0.067]}]"
10859,41444,8d79032c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10860,41459,983a9b40-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
10861,41462,93c8e9fe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
