,file,max_detection_conf,detections
29379,901bd73a-21bc-11ea-a13a-137349068a90.jpg,0.841,"[{'category': '1', 'conf': -0.987, 'bbox': [0.767, 0.827, 0.233, 0.157]}, {'category': '1', 'conf': 0.841, 'bbox': [0.944, 0.311, 0.056, 0.132]}, {'category': '1', 'conf': 0.365, 'bbox': [0.784, 0.32, 0.216, 0.658]}]"
29382,94fa1064-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.001, 0.38, 0.105, 0.202]}, {'category': '1', 'conf': 0.995, 'bbox': [0.564, 0.396, 0.083, 0.197]}, {'category': '1', 'conf': 0.989, 'bbox': [0.884, 0.446, 0.115, 0.218]}, {'category': '1', 'conf': 0.96, 'bbox': [0.686, 0.428, 0.044, 0.115]}, {'category': '1', 'conf': 0.918, 'bbox': [0.848, 0.466, 0.049, 0.186]}, {'category': '1', 'conf': 0.809, 'bbox': [0.638, 0.455, 0.043, 0.078]}, {'category': '1', 'conf': 0.675, 'bbox': [0.831, 0.436, 0.062, 0.206]}, {'category': '1', 'conf': 0.432, 'bbox': [0.824, 0.424, 0.066, 0.141]}, {'category': '1', 'conf': 0.347, 'bbox': [0.946, 0.454, 0.051, 0.178]}, {'category': '1', 'conf': 0.22, 'bbox': [0.824, 0.417, 0.064, 0.087]}, {'category': '1', 'conf': 0.205, 'bbox': [0.613, 0.447, 0.066, 0.094]}, {'category': '1', 'conf': 0.109, 'bbox': [0.943, 0.447, 0.053, 0.035]}, {'category': '1', 'conf': 0.106, 'bbox': [0.578, 0.422, 0.096, 0.155]}, {'category': '1', 'conf': 0.101, 'bbox': [0.89, 0.474, 0.076, 0.145]}]"
29392,8a24357a-21bc-11ea-a13a-137349068a90.jpg,0.23,"[{'category': '1', 'conf': 0.23, 'bbox': [0.594, 0.381, 0.077, 0.14]}, {'category': '1', 'conf': 0.133, 'bbox': [0.966, 0.558, 0.032, 0.05]}, {'category': '1', 'conf': 0.116, 'bbox': [0.619, 0.4, 0.059, 0.122]}]"
29394,8f2ba8fa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29396,8d5b765e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.342, 0.438, 0.575, 0.562]}]"
29397,871b1d08-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.642, 0.141, 0.257, 0.475]}, {'category': '1', 'conf': 0.283, 'bbox': [0.002, 0.294, 0.069, 0.086]}]"
29402,945788ee-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29403,92fa5396-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29407,8be7d75e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29411,9098b9da-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29414,98a154de-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29417,98761a62-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.221, 0.486, 0.425, 0.492]}]"
29418,95848c9e-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.597, 0.029, 0.403, 0.602]}, {'category': '1', 'conf': 0.752, 'bbox': [0.839, 0.032, 0.161, 0.562]}]"
29420,882a45a2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29433,9147baca-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29441,8e2b1c6a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.275, 0.056, 0.409, 0.501]}]"
29443,98ccf3aa-21bc-11ea-a13a-137349068a90.jpg,0.975,"[{'category': '1', 'conf': 0.975, 'bbox': [0.677, 0.009, 0.299, 0.852]}]"
29444,8804e10e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29445,8deeb6d0-21bc-11ea-a13a-137349068a90.jpg,0.993,"[{'category': '1', 'conf': 0.993, 'bbox': [0.008, 0.662, 0.992, 0.325]}, {'category': '1', 'conf': 0.955, 'bbox': [0.0, 0.514, 0.063, 0.184]}, {'category': '1', 'conf': 0.583, 'bbox': [0, 0.483, 1.0, 0.49]}, {'category': '1', 'conf': 0.351, 'bbox': [0.006, 0.912, 0.171, 0.076]}, {'category': '1', 'conf': 0.139, 'bbox': [0.149, 0.599, 0.047, 0.031]}, {'category': '1', 'conf': 0.131, 'bbox': [0.001, 0.5, 0.594, 0.468]}]"
29456,90c05814-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29457,923fc83c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29458,95901294-21bc-11ea-a13a-137349068a90.jpg,0.122,"[{'category': '1', 'conf': 0.122, 'bbox': [0.371, 0.574, 0.044, 0.025]}]"
29461,88c4d2fc-21bc-11ea-a13a-137349068a90.jpg,0.993,"[{'category': '1', 'conf': 0.993, 'bbox': [0.529, 0.807, 0.168, 0.177]}, {'category': '1', 'conf': 0.984, 'bbox': [0.437, 0.797, 0.08, 0.137]}, {'category': '1', 'conf': 0.98, 'bbox': [0.822, 0.693, 0.14, 0.191]}, {'category': '1', 'conf': 0.736, 'bbox': [0.512, 0.798, 0.094, 0.141]}, {'category': '1', 'conf': 0.676, 'bbox': [0.545, 0.797, 0.06, 0.077]}, {'category': '1', 'conf': 0.222, 'bbox': [0.534, 0.794, 0.071, 0.115]}, {'category': '1', 'conf': 0.187, 'bbox': [0.504, 0.868, 0.082, 0.087]}, {'category': '1', 'conf': 0.146, 'bbox': [0.823, 0.72, 0.086, 0.165]}]"
29462,8d1e1f98-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.157, 0.419, 0.28, 0.552]}]"
29466,947a8056-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.385, 0.426, 0.127, 0.31]}]"
29468,8fde1d00-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29469,963f448a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.166, 0.445, 0.302, 0.415]}]"
29470,959487f2-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.511, 0.112, 0.295, 0.496]}, {'category': '1', 'conf': 0.997, 'bbox': [0.67, 0.146, 0.329, 0.672]}, {'category': '1', 'conf': 0.274, 'bbox': [0.615, 0.109, 0.312, 0.62]}, {'category': '1', 'conf': 0.117, 'bbox': [0.613, 0.293, 0.114, 0.274]}, {'category': '1', 'conf': 0.104, 'bbox': [0.36, 0.208, 0.015, 0.036]}]"
29471,903805c2-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.89, 0.699, 0.109, 0.159]}, {'category': '1', 'conf': 0.988, 'bbox': [0.683, 0.778, 0.196, 0.204]}, {'category': '1', 'conf': 0.985, 'bbox': [0.182, 0.847, 0.18, 0.137]}]"
29481,92eedb2e-21bc-11ea-a13a-137349068a90.jpg,0.942,"[{'category': '1', 'conf': 0.942, 'bbox': [0.105, 0.501, 0.055, 0.144]}]"
29484,95eb3f0c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.284, 0.024, 0.628, 0.638]}]"
29490,8a9ffdae-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.515, 0.433, 0.484, 0.553]}, {'category': '1', 'conf': 0.984, 'bbox': [0.028, 0.686, 0.453, 0.298]}, {'category': '1', 'conf': 0.91, 'bbox': [0.001, 0.71, 0.118, 0.252]}]"
29491,96654ac2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29492,886874a8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.301, 0.832, 0.343, 0.139]}]"
29493,9504dd82-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.003, 0.015, 0.86, 0.936]}]"
29494,9222d114-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.013, 0.763, 0.825, 0.223]}, {'category': '1', 'conf': 0.717, 'bbox': [0.002, 0.921, 0.154, 0.067]}, {'category': '1', 'conf': 0.324, 'bbox': [0, 0.758, 0.162, 0.23]}]"
29498,94f4b614-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29508,8e946166-21bc-11ea-a13a-137349068a90.jpg,0.174,"[{'category': '1', 'conf': 0.174, 'bbox': [0.977, 0.418, 0.022, 0.054]}, {'category': '1', 'conf': 0.123, 'bbox': [0.889, 0.403, 0.029, 0.075]}]"
29511,8be43ea0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29513,8b28934e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.189, 0.738, 0.336, 0.232]}, {'category': '1', 'conf': 0.41, 'bbox': [0.192, 0.855, 0.177, 0.116]}]"
29517,89a74c7c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29518,970a8366-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.059, 0.488, 0.864]}, {'category': '1', 'conf': 0.999, 'bbox': [0.676, 0.379, 0.165, 0.274]}]"
29519,89dbaa94-21bc-11ea-a13a-137349068a90.jpg,0.649,"[{'category': '1', 'conf': 0.649, 'bbox': [0.002, 0.549, 0.02, 0.122]}, {'category': '1', 'conf': 0.538, 'bbox': [0.001, 0.477, 0.023, 0.048]}, {'category': '1', 'conf': 0.36, 'bbox': [0.974, 0.415, 0.024, 0.05]}, {'category': '1', 'conf': 0.22, 'bbox': [0.001, 0.499, 0.023, 0.14]}, {'category': '1', 'conf': 0.16, 'bbox': [0.001, 0.547, 0.016, 0.041]}]"
29520,8915bad2-21bc-11ea-a13a-137349068a90.jpg,0.437,"[{'category': '1', 'conf': 0.437, 'bbox': [0.378, 0.581, 0.045, 0.028]}]"
29526,8901bf6e-21bc-11ea-a13a-137349068a90.jpg,0.921,"[{'category': '1', 'conf': 0.921, 'bbox': [0.428, 0.84, 0.148, 0.13]}, {'category': '1', 'conf': 0.221, 'bbox': [0.324, 0.84, 0.279, 0.13]}, {'category': '1', 'conf': 0.114, 'bbox': [0.001, 0.522, 0.069, 0.041]}]"
29534,9129481a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29536,8fd0e054-21bc-11ea-a13a-137349068a90.jpg,0.695,"[{'category': '1', 'conf': 0.695, 'bbox': [0.167, 0.642, 0.091, 0.076]}, {'category': '1', 'conf': 0.468, 'bbox': [0.158, 0.602, 0.095, 0.109]}, {'category': '1', 'conf': 0.17, 'bbox': [0.181, 0.644, 0.1, 0.084]}, {'category': '1', 'conf': 0.17, 'bbox': [0.144, 0.573, 0.115, 0.157]}, {'category': '1', 'conf': 0.123, 'bbox': [0.159, 0.642, 0.095, 0.116]}]"
29539,8c3be182-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.185, 0.06, 0.326, 0.796]}, {'category': '1', 'conf': 0.189, 'bbox': [0.263, 0.4, 0.113, 0.278]}, {'category': '1', 'conf': 0.115, 'bbox': [0.256, 0.347, 0.088, 0.342]}]"
29542,8ecccede-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29543,97bb1f5a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29547,8938e3fe-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29550,8a3cec96-21bc-11ea-a13a-137349068a90.jpg,0.162,"[{'category': '1', 'conf': 0.162, 'bbox': [0.593, 0.387, 0.08, 0.118]}]"
29552,88ae9f5a-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.255, 0.26, 0.706, 0.717]}, {'category': '1', 'conf': 0.954, 'bbox': [0.001, 0.756, 0.152, 0.228]}, {'category': '1', 'conf': 0.951, 'bbox': [0.205, 0.243, 0.405, 0.706]}]"
29553,9185810c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.518, 0.67, 0.419, 0.314]}]"
29560,90cc2a7c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29561,96482aaa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29572,9499748e-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.692, 0.576, 0.093, 0.178]}, {'category': '1', 'conf': 0.364, 'bbox': [0.001, 0.717, 0.008, 0.038]}]"
29575,8e1f114a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.164, 0.222, 0.831, 0.761]}, {'category': '1', 'conf': 0.96, 'bbox': [0, 0.728, 0.2, 0.257]}, {'category': '1', 'conf': 0.423, 'bbox': [0.018, 0.912, 0.179, 0.073]}, {'category': '1', 'conf': 0.294, 'bbox': [0.184, 0.098, 0.397, 0.637]}, {'category': '1', 'conf': 0.253, 'bbox': [0.266, 0.074, 0.164, 0.328]}, {'category': '1', 'conf': 0.236, 'bbox': [0.198, 0.084, 0.248, 0.764]}, {'category': '1', 'conf': 0.105, 'bbox': [0.059, 0.121, 0.394, 0.762]}]"
29582,98af893c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29589,916d9eb6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29594,88ce0296-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29599,8cbb4c42-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29601,9682cffc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29602,8b708db6-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.008, 0.032, 0.963, 0.954]}, {'category': '1', 'conf': 0.986, 'bbox': [0.053, 0.5, 0.932, 0.486]}, {'category': '1', 'conf': 0.826, 'bbox': [0.323, 0.544, 0.262, 0.255]}, {'category': '1', 'conf': 0.405, 'bbox': [0.008, 0.024, 0.457, 0.963]}]"
29609,9115f738-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29614,961b508e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29619,93f02e4c-21bc-11ea-a13a-137349068a90.jpg,0.991,"[{'category': '1', 'conf': 0.991, 'bbox': [0.128, 0.698, 0.863, 0.287]}, {'category': '1', 'conf': 0.835, 'bbox': [0.002, 0.531, 0.116, 0.228]}, {'category': '1', 'conf': 0.746, 'bbox': [0.02, 0.53, 0.98, 0.447]}, {'category': '1', 'conf': 0.451, 'bbox': [0.007, 0.91, 0.167, 0.077]}, {'category': '1', 'conf': 0.265, 'bbox': [0, 0.538, 0.154, 0.446]}]"
29620,9686deee-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29621,8d8d0b06-21bc-11ea-a13a-137349068a90.jpg,0.115,"[{'category': '1', 'conf': 0.115, 'bbox': [0.595, 0.374, 0.079, 0.111]}]"
29624,8a93381c-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.42, 0.758, 0.165, 0.172]}]"
29625,8f6b1634-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29629,8b74813c-21bc-11ea-a13a-137349068a90.jpg,0.182,"[{'category': '1', 'conf': 0.182, 'bbox': [0.607, 0.401, 0.068, 0.1]}, {'category': '1', 'conf': 0.157, 'bbox': [0.629, 0.416, 0.046, 0.083]}]"
29635,8fb95268-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29639,98eb4c7e-21bc-11ea-a13a-137349068a90.jpg,0.159,"[{'category': '1', 'conf': 0.159, 'bbox': [0.631, 0.459, 0.023, 0.068]}]"
29641,93c65298-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.001, 0.558, 0.123, 0.144]}]"
29643,87cf337e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.058, 0.43, 0.36, 0.424]}]"
29644,8bcce250-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29645,8ea35bc6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29649,8f3a4676-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.135, 0.28, 0.413, 0.462]}, {'category': '1', 'conf': 0.139, 'bbox': [0, 0.504, 0.037, 0.046]}]"
29650,97b50d40-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29655,947f2318-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29657,93abb5d2-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.207, 0.663, 0.786, 0.325]}]"
29660,8f3b589a-21bc-11ea-a13a-137349068a90.jpg,0.377,"[{'category': '1', 'conf': 0.377, 'bbox': [0.635, 0.414, 0.023, 0.102]}]"
29663,8adfdc30-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.511, 0.297, 0.176, 0.248]}, {'category': '1', 'conf': 0.996, 'bbox': [0.001, 0.419, 0.095, 0.124]}, {'category': '1', 'conf': 0.984, 'bbox': [0.328, 0.548, 0.041, 0.076]}, {'category': '1', 'conf': 0.17, 'bbox': [0, 0.827, 0.074, 0.033]}]"
29669,93adbd14-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.252, 0.458, 0.109, 0.518]}, {'category': '1', 'conf': 0.989, 'bbox': [0.452, 0.557, 0.121, 0.388]}, {'category': '1', 'conf': 0.141, 'bbox': [0.395, 0.479, 0.18, 0.436]}]"
29674,951fd236-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.017, 0.536, 0.96]}]"
29685,8fac62d8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29686,885ec2f0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29688,99421a5e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.007, 0.041, 0.966, 0.947]}, {'category': '1', 'conf': 0.983, 'bbox': [0.392, 0.471, 0.19, 0.252]}, {'category': '1', 'conf': 0.949, 'bbox': [0.049, 0.478, 0.937, 0.498]}, {'category': '1', 'conf': 0.24, 'bbox': [0.004, 0.009, 0.51, 0.947]}]"
29689,8ae67748-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29690,87608fc8-21bc-11ea-a13a-137349068a90.jpg,0.986,"[{'category': '1', 'conf': 0.986, 'bbox': [0.732, 0.21, 0.156, 0.226]}, {'category': '1', 'conf': 0.89, 'bbox': [0.001, 0.014, 0.296, 0.39]}]"
29693,9417b714-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29696,97b91b7e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29697,909be376-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29700,867d26b6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29703,8f299a56-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.371, 0.671, 0.615]}, {'category': '1', 'conf': 0.172, 'bbox': [0.0, 0.729, 0.138, 0.159]}]"
29705,92538066-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29706,89e475a2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29707,8eb88fe6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.512, 0.462, 0.475]}]"
29714,899562be-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29715,8a49798e-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.417, 0.181, 0.558, 0.808]}]"
29719,89aefcd8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.457, 0.661, 0.12, 0.258]}, {'category': '1', 'conf': 0.965, 'bbox': [0.001, 0.722, 0.03, 0.185]}, {'category': '1', 'conf': 0.903, 'bbox': [0.791, 0.638, 0.02, 0.082]}, {'category': '2', 'conf': 0.108, 'bbox': [0.79, 0.632, 0.018, 0.088]}]"
29721,8d146b60-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.092, 0.28, 0.532]}, {'category': '1', 'conf': 0.999, 'bbox': [0.301, 0, 0.643, 0.929]}]"
29724,886dc3d6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.396, 0.71, 0.166, 0.255]}, {'category': '1', 'conf': 0.67, 'bbox': [0.16, 0.6, 0.048, 0.03]}, {'category': '1', 'conf': 0.121, 'bbox': [0.232, 0.6, 0.028, 0.019]}]"
29729,8bdb84d6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.501, 0.366, 0.208, 0.244]}, {'category': '1', 'conf': 0.996, 'bbox': [0.002, 0.325, 0.156, 0.285]}, {'category': '1', 'conf': 0.331, 'bbox': [0.868, 0.419, 0.064, 0.143]}, {'category': '1', 'conf': 0.123, 'bbox': [0.864, 0.4, 0.096, 0.177]}]"
29731,9886896a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.306, 0.296, 0.2, 0.456]}]"
29733,96277a94-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29735,97aa682c-21bc-11ea-a13a-137349068a90.jpg,0.793,"[{'category': '1', 'conf': 0.793, 'bbox': [0.216, 0.815, 0.116, 0.109]}, {'category': '1', 'conf': 0.203, 'bbox': [0.236, 0.815, 0.075, 0.1]}, {'category': '1', 'conf': 0.116, 'bbox': [0.214, 0.806, 0.173, 0.13]}]"
29736,8927e464-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29738,96e85d4a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29743,90cda406-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.371, 0.134, 0.622, 0.854]}, {'category': '1', 'conf': 0.974, 'bbox': [0.283, 0.791, 0.065, 0.15]}, {'category': '1', 'conf': 0.936, 'bbox': [0.009, 0.633, 0.378, 0.351]}, {'category': '1', 'conf': 0.623, 'bbox': [0.013, 0.633, 0.625, 0.35]}, {'category': '1', 'conf': 0.385, 'bbox': [0.004, 0.157, 0.955, 0.814]}, {'category': '1', 'conf': 0.132, 'bbox': [0.399, 0.47, 0.581, 0.503]}, {'category': '1', 'conf': 0.131, 'bbox': [0.034, 0.48, 0.916, 0.476]}]"
29747,88375788-21bc-11ea-a13a-137349068a90.jpg,0.632,"[{'category': '1', 'conf': 0.632, 'bbox': [0.547, 0.415, 0.041, 0.043]}, {'category': '1', 'conf': 0.29, 'bbox': [0.543, 0.415, 0.046, 0.065]}, {'category': '1', 'conf': 0.124, 'bbox': [0.549, 0.418, 0.034, 0.031]}]"
29748,95fe458e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29755,8cc6946c-21bc-11ea-a13a-137349068a90.jpg,0.116,"[{'category': '1', 'conf': 0.116, 'bbox': [0.557, 0.417, 0.033, 0.032]}]"
29756,9880e2f8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.516, 0.226, 0.36]}]"
29762,8ad609d0-21bc-11ea-a13a-137349068a90.jpg,0.272,"[{'category': '1', 'conf': 0.272, 'bbox': [0.546, 0.412, 0.044, 0.044]}, {'category': '1', 'conf': 0.182, 'bbox': [0.549, 0.414, 0.039, 0.026]}]"
29767,901a38d0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29773,96d51eb0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29774,8cc625ae-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29777,94f4b9c0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29779,8bb5d2ae-21bc-11ea-a13a-137349068a90.jpg,0.232,"[{'category': '1', 'conf': 0.232, 'bbox': [0.556, 0.412, 0.027, 0.024]}]"
29781,89e00e54-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29785,8701e6d0-21bc-11ea-a13a-137349068a90.jpg,0.958,"[{'category': '1', 'conf': 0.958, 'bbox': [0.864, 0.539, 0.082, 0.105]}, {'category': '1', 'conf': 0.272, 'bbox': [0.866, 0.538, 0.117, 0.117]}]"
29789,93564ce6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29790,8ee63450-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.071, 0.434, 0.929, 0.553]}, {'category': '1', 'conf': 0.995, 'bbox': [0.0, 0.66, 0.331, 0.323]}, {'category': '1', 'conf': 0.15, 'bbox': [0.387, 0.582, 0.048, 0.028]}, {'category': '1', 'conf': 0.139, 'bbox': [0.063, 0.62, 0.79, 0.361]}]"
29791,88f3a06e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29796,90b959e2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29802,8b60a7b6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29816,935ab3d0-21bc-11ea-a13a-137349068a90.jpg,0.287,"[{'category': '1', 'conf': 0.287, 'bbox': [0.976, 0.521, 0.022, 0.04]}, {'category': '1', 'conf': 0.132, 'bbox': [0.186, 0.482, 0.014, 0.018]}, {'category': '1', 'conf': 0.122, 'bbox': [0.889, 0.442, 0.024, 0.044]}]"
29821,8d70b82a-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.372, 0.72, 0.167, 0.204]}, {'category': '1', 'conf': 0.149, 'bbox': [0.374, 0.58, 0.045, 0.03]}, {'category': '1', 'conf': 0.136, 'bbox': [0.128, 0.602, 0.052, 0.032]}]"
29828,92798e14-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29831,876050e4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.467, 0.305, 0.533, 0.681]}]"
29833,8da357bc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29836,895ba182-21bc-11ea-a13a-137349068a90.jpg,0.12,"[{'category': '1', 'conf': 0.12, 'bbox': [0.606, 0.395, 0.057, 0.102]}]"
29847,8f8f397e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29855,8cd28d76-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29856,8df7fbdc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29861,90d6d990-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
29867,8ca67ff6-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.393, 0.769, 0.152, 0.206]}, {'category': '1', 'conf': 0.971, 'bbox': [0.316, 0.735, 0.082, 0.205]}, {'category': '1', 'conf': 0.795, 'bbox': [0.362, 0.78, 0.053, 0.165]}, {'category': '1', 'conf': 0.644, 'bbox': [0.143, 0.796, 0.027, 0.101]}, {'category': '1', 'conf': 0.436, 'bbox': [0.143, 0.602, 0.048, 0.03]}, {'category': '1', 'conf': 0.111, 'bbox': [0.244, 0.586, 0.133, 0.207]}]"
